ensembl_gene_id	x1	x2	sd1	sd2	FC	deltaGE	deltaGEZ	geneMeanGE	geneMedianGE	ks.pvalue	wilcox.pvalue	fligner.pvalue	nMutated
ENSG00000241018	0	0	0	0.0140737040506021	NA	0	0	0.00374225173539933	0	0.999985267745222	0.474818853709885	0.483087138270655	2
ENSG00000249975	0	0	0	0.00531384887438084	NA	0	0	0.000906728319534831	0	1	0.824831152424718	0.79159008996847	2
ENSG00000230301	0.0058145311934	0	0.0082229888725477	0.0243903653680731	Inf	0.0058145311934	0.240987872872168	0.00668109558115876	0	0.918255175969298	0.207025618862141	0.029250299595233	2
ENSG00000064225	2.963789714625	2.8463034704	4.38538735859672	3.5096066986876	1.04127678072517	0.117486244225	0.03328870544694	3.58024864656688	2.8463034704	0.965792877369425	0.714100499061891	0.782090877787027	4
ENSG00000144810	3.798193894755	3.47912254996	2.98954425670726	10.0061416156298	1.0917102919524	0.319071344795	0.0321662208294316	8.18124749097562	3.47912254996	0.799795709908069	0.857206052497889	0.328685361621664	2
ENSG00000036054	11.2575156884	8.863230076865	0.514991155145373	3.87319183410432	1.27013691292801	2.394285611535	0.626814091650707	9.33978175963719	8.97484228188	0.0715015321756902	0.136481845628252	0.0478700727485726	3
ENSG00000181458	0.33401159363	2.87549229675	4.45253704880999	2.71602662307106	0.116158055442372	-2.54148070312	-0.922699997209111	3.45793275212404	2.86909126103	0.129530485012857	0.35721106699243	0.841175913720815	3
ENSG00000238525	0	0	0	0.175684887713475	NA	0	0	0.0342249888699539	0	1	0.631503366769362	0.621574223453339	2
ENSG00000202177	0	0	0	0.0359606967704407	NA	0	0	0.00813346274931461	0	1	0.754932540641488	0.731348674981005	2
ENSG00000170017	7.748666889705	13.6103666553	14.187473023624	13.8730874227632	0.569320951150688	-5.861699765595	-0.424393933696659	16.3936445578391	13.5525605662	0.514240919780506	0.758884674210966	0.622494362918254	4
ENSG00000239586	0	0	0	0.00997477100112145	NA	0	0	0.0027275894697382	0	1	0.675621474708058	0.660965777292864	2
ENSG00000272597	0.0713041009548	0.1308488467995	0.212642046181214	0.320438680514582	0.544934882491242	-0.0595447458447	-0.187994369024045	0.224125719077956	0.130004184064	0.974436393883597	0.793514214897161	0.636459877002503	3
ENSG00000114439	5.553406723435	5.97481223288	7.86464569524985	3.11825623217995	0.929469664816249	-0.421405509445	-0.11749294781488	6.89120019901461	5.97481223288	0.945097555770574	1	0.73161647050542	6
